Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
WikiPathways,27,WP310,mRNA processing,,-4.2,2.3,4.6,20638,453,564,28,5,0.91,11991|12747|12750|13046|13204|13205|13209|13682|16589|19317|20384|20637|20658|56758|57294|64340|73826|76626|80912|80913|110809|224902|229663|230257|230908|233908|246728|381626,Hnrnpd|Clk1|Clk4|Celf1|Dhx15|Ddx3x|Ddx6|Eif4a2|Uhmk1|Qk|Srsf5|Snrnp70|Son|Mbnl1|Rps27|Dhx38|Poldip3|Msi2|Pum1|Pum2|Srsf1|Safb2|Csde1|Ptbp3|Tardbp|Fus|Oas2|Rbm33,-2.3,MyList
GO Biological Processes,19,GO:0035710,"CD4-positive, alpha-beta T cell activation",,-4.2,3.9,5.2,20638,112,564,12,2.1,0.61,12399|12608|12772|16194|16364|18782|19401|20185|20737|20852|108655|381305,Runx3|Cebpb|Ccr2|Il6ra|Irf4|Pla2g2d|Rara|Ncor1|Spn|Stat6|Foxp1|Rc3h1,-2.3,MyList
GO Biological Processes,19,GO:0098609,cell-cell adhesion,,-4.2,1.9,4.4,20638,783,564,41,7.3,1.1,11651|12043|12399|12488|12608|12772|13383|14042|14268|16195|16401|16408|16409|16416|16582|16923|17196|17356|18763|18782|19264|19401|20320|20737|20868|22330|22778|24071|50918|53599|54607|71436|72349|93842|100182|140579|193385|211922|232341|328365|381305,Akt1|Bcl2|Runx3|Cd2ap|Cebpb|Ccr2|Dlg1|Ext1|Fn1|Il6st|Itga4|Itgal|Itgam|Itgb3|Kifc3|Sh2b3|Mbp|Afdn|Pkd1|Pla2g2d|Ptprc|Rara|Nptn|Spn|Stk10|Vcl|Ikzf1|Synj2bp|Myadm|Cd164|Socs6|Flrt3|Dusp3|Igsf9|Akna|Elmo2|Ripor2|Dennd6a|Wnk1|Zmiz1|Rc3h1,-2.3,MyList
GO Biological Processes,19,GO:0031647,regulation of protein stability,,-4.2,2.6,4.7,20638,293,564,21,3.7,0.8,12043|12914|16653|19211|22284|26554|50789|54343|67072|67213|68563|68817|74838|192176|215114|215193|216344|230908|232430|328572|338467,Bcl2|Crebbp|Kras|Pten|Usp9x|Cul3|Fbxl3|Atf7ip|Cdc37l1|Cmtm6|Dpm3|Ddi2|Naa15|Flna|Hip1|Utp25|Rab21|Tardbp|Crebl2|Ep300|Morc3,-2.3,MyList
GO Biological Processes,19,GO:0030217,T cell differentiation,,-4.2,2.6,4.7,20638,293,564,21,3.7,0.8,12043|12193|12399|12772|13653|16194|16364|18021|18782|19264|19401|20185|20663|20687|20737|20852|22778|94176|108655|328365|381305,Bcl2|Zfp36l2|Runx3|Ccr2|Egr1|Il6ra|Irf4|Nfatc3|Pla2g2d|Ptprc|Rara|Ncor1|Sos2|Sp3|Spn|Stat6|Ikzf1|Dock2|Foxp1|Zmiz1|Rc3h1,-2.3,MyList
GO Biological Processes,19,GO:0097190,apoptotic signaling pathway,,-4.2,2.1,4.4,20638,605,564,34,6,1,11479|11651|11783|12043|12399|12421|12608|13132|13205|14182|14360|14678|15257|16409|17188|17347|17395|19015|19211|19264|19645|19878|20737|21938|26943|54711|69181|83925|83946|99982|208449|215114|328572|606496,Acvr1b|Akt1|Apaf1|Bcl2|Runx3|Rb1cc1|Cebpb|Dab2|Ddx3x|Fgfr1|Fyn|Gnai2|Hipk1|Itgam|Maz|Mknk2|Mmp9|Ppard|Pten|Ptprc|Rb1|Rock2|Spn|Tnfrsf1b|Serinc3|Plagl2|Dyrk2|Trps1|Phip|Kdm1a|Sgms1|Hip1|Ep300|Gsk3a,-2.3,MyList
GO Biological Processes,19,GO:0031398,positive regulation of protein ubiquitination,,-4.2,3.9,5.1,20638,114,564,12,2.1,0.61,11798|13205|19211|22083|26554|54354|99982|105171|116870|211770|225876|606496,Xiap|Ddx3x|Pten|Ctr9|Cul3|Rassf5|Kdm1a|Arrdc3|Mta1|Trib1|Kdm2a|Gsk3a,-2.2,MyList
GO Biological Processes,19,GO:0001666,response to hypoxia,,-4.2,3,4.8,20638,210,564,17,3,0.72,11651|12013|12043|12398|12795|13058|13653|18021|19015|19211|19878|20190|29806|68169|112405|231207|328572,Akt1|Bach1|Bcl2|Cbfa2t3|Plk3|Cybb|Egr1|Nfatc3|Ppard|Pten|Rock2|Ryr1|Limd1|Ndnf|Egln1|Cpeb2|Ep300,-2.2,MyList
GO Biological Processes,19,GO:1903047,mitotic cell cycle process,,-4.2,2,4.4,20638,685,564,37,6.6,1,11479|11651|12013|12043|12193|12795|12914|13205|13383|13860|14182|15511|18226|18763|19211|19645|19878|20658|20742|20843|26554|50523|50789|52468|54601|69188|69581|71521|76707|83946|109019|192176|193385|216965|235626|320165|320595,Acvr1b|Akt1|Bach1|Bcl2|Zfp36l2|Plk3|Crebbp|Ddx3x|Dlg1|Eps8|Fgfr1|Hspa1b|Nup62|Pkd1|Pten|Rb1|Rock2|Son|Sptbn1|Stag2|Cul3|Lats2|Fbxl3|Ctdsp2|Foxo4|Kmt2e|Rhou|Pds5a|Clasp1|Phip|Nabp1|Flna|Ripor2|Taok1|Setd2|Tacc1|Phf8,-2.2,MyList
GO Biological Processes,19,GO:0097191,extrinsic apoptotic signaling pathway,,-4.1,2.8,4.7,20638,233,564,18,3.2,0.74,11479|12043|12399|12421|13132|13205|14182|14360|15257|17347|19211|19264|19878|21938|83925|83946|208449|606496,Acvr1b|Bcl2|Runx3|Rb1cc1|Dab2|Ddx3x|Fgfr1|Fyn|Hipk1|Mknk2|Pten|Ptprc|Rock2|Tnfrsf1b|Trps1|Phip|Sgms1|Gsk3a,-2.2,MyList
GO Biological Processes,19,GO:0045658,regulation of neutrophil differentiation,,-4.1,27,8.9,20638,4,564,3,0.53,0.31,16331|22778|211770,Inpp5d|Ikzf1|Trib1,-2.2,MyList
GO Biological Processes,19,GO:0018076,N-terminal peptidyl-lysine acetylation,,-4.1,27,8.9,20638,4,564,3,0.53,0.31,12914|18519|328572,Crebbp|Kat2b|Ep300,-2.2,MyList
Reactome Gene Sets,6,R-MMU-9013148,CDC42 GTPase cycle,,-4.1,3.5,5,20638,134,564,13,2.3,0.63,14269|23853|26403|29875|57778|70719|71302|98386|213498|217866|219140|226652|263406,Fnbp1|Def6|Map3k11|Iqgap1|Fmnl1|Arhgap45|Arhgap26|Lbr|Arhgef11|Cdc42bpb|Spata13|Arhgap30|Plekhg3,-2.2,MyList
GO Biological Processes,19,GO:0014909,smooth muscle cell migration,,-4.1,4.1,5.1,20638,99,564,11,2,0.58,12043|12928|13653|16195|16416|16971|19015|29875|54601|211770|231637,Bcl2|Crk|Egr1|Il6st|Itgb3|Lrp1|Ppard|Iqgap1|Foxo4|Trib1|Ssh1,-2.2,MyList
WikiPathways,27,WP407,Kit Receptor Signaling Pathway,,-4.1,4.9,5.4,20638,67,564,9,1.6,0.53,11651|12402|12928|14159|14360|16331|30955|54607|328572,Akt1|Cbl|Crk|Fes|Fyn|Inpp5d|Pik3cg|Socs6|Ep300,-2.2,MyList
GO Biological Processes,19,GO:0016032,viral process,,-4.1,2.5,4.5,20638,322,564,22,3.9,0.82,12043|12767|12914|13205|13209|16416|17395|19878|20683|21974|71955|93679|107373|110355|209387|213002|229663|230908|240255|246728|328572|384309,Bcl2|Cxcr4|Crebbp|Ddx3x|Ddx6|Itgb3|Mmp9|Rock2|Sp1|Top2b|Ist1|Trim8|Fam111a|Grk2|Trim30d|Ifitm6|Csde1|Tardbp|Ythdc2|Oas2|Ep300|Trim56,-2.2,MyList
GO Biological Processes,19,GO:0014065,phosphatidylinositol 3-kinase signaling,,-4.1,3.5,4.9,20638,135,564,13,2.3,0.63,11651|12402|13179|14268|14360|17188|18707|19015|19211|19401|19732|20185|30955,Akt1|Cbl|Dcn|Fn1|Fyn|Maz|Pik3cd|Ppard|Pten|Rara|Rgl2|Ncor1|Pik3cg,-2.1,MyList
GO Biological Processes,19,GO:0072657,protein localization to membrane,,-4.1,2.1,4.3,20638,589,564,33,5.9,0.99,11426|11651|13132|13383|14360|16150|16401|16408|16409|16971|17356|18720|18759|19878|20742|24071|50918|53421|66460|67437|76055|76108|84652|104215|106572|192176|217124|218503|225049|226849|228136|231637|236792,Macf1|Akt1|Dab2|Dlg1|Fyn|Ikbkb|Itga4|Itgal|Itgam|Lrp1|Afdn|Pip5k1a|Prkci|Rock2|Sptbn1|Synj2bp|Myadm|Sec61a1|Sys1|Ssr3|Oga|Rap2a|Fam126a|Rhoq|Rab31|Flna|Ppp1r9b|Fcho2|Ttc7|Ppp2r5a|Zdhhc5|Ssh1|Mmgt1,-2.1,MyList
KEGG Pathway,24,ko05222,Small cell lung cancer,,-4.1,4.4,5.2,20638,83,564,10,1.8,0.56,11651|11783|11798|12043|14268|16150|18033|18707|19211|19645,Akt1|Apaf1|Xiap|Bcl2|Fn1|Ikbkb|Nfkb1|Pik3cd|Pten|Rb1,-2.1,MyList
GO Biological Processes,19,GO:0060968,regulation of gene silencing,,-4.1,4.4,5.2,20638,83,564,10,1.8,0.56,13209|18033|20185|20602|29806|74203|80912|80913|213988|239528,Ddx6|Nfkb1|Ncor1|Ncor2|Limd1|Eif4enif1|Pum1|Pum2|Tnrc6b|Ago2,-2.1,MyList
GO Biological Processes,19,GO:0045862,positive regulation of proteolysis,,-4.1,2.4,4.5,20638,346,564,23,4.1,0.83,11651|11783|12398|12795|13132|13205|14360|15511|17196|19211|19229|19878|21938|56462|71955|76055|93687|211770|215114|216157|328572|433693|606496,Akt1|Apaf1|Cbfa2t3|Plk3|Dab2|Ddx3x|Fyn|Hspa1b|Mbp|Pten|Ptk2b|Rock2|Tnfrsf1b|Mtch1|Ist1|Oga|Csnk1a1|Trib1|Hip1|Tmem259|Ep300|Akirin2|Gsk3a,-2.1,MyList
GO Biological Processes,19,GO:0043666,regulation of phosphoprotein phosphatase activity,,-4.1,5.5,5.5,20638,53,564,8,1.4,0.5,13003|14678|16150|19264|19878|26936|217124|243819,Vcan|Gnai2|Ikbkb|Ptprc|Rock2|Mprip|Ppp1r9b|Ppp6r1,-2.1,MyList
GO Biological Processes,19,GO:0034504,protein localization to nucleus,,-4,2.6,4.5,20638,301,564,21,3.7,0.8,11651|12488|14360|16649|16969|18226|19058|27403|50523|54354|74203|83946|93679|103573|110355|192176|218210|230908|238799|328572|338467,Akt1|Cd2ap|Fyn|Kpna4|Zbtb7a|Nup62|Ppp3r1|Abca7|Lats2|Rassf5|Eif4enif1|Phip|Trim8|Xpo1|Grk2|Flna|Nup153|Tardbp|Tnpo1|Ep300|Morc3,-2.1,MyList
GO Biological Processes,19,GO:0061158,3'-UTR-mediated mRNA destabilization,,-4,10,6.5,20638,18,564,5,0.89,0.39,11991|12193|19317|230908|381305,Hnrnpd|Zfp36l2|Qk|Tardbp|Rc3h1,-2.1,MyList
GO Biological Processes,19,GO:0042098,T cell proliferation,,-4,2.9,4.7,20638,216,564,17,3,0.72,12608|12767|12772|13383|14360|16195|16408|16409|18782|19264|20663|20737|21938|56501|94176|193385|381305,Cebpb|Cxcr4|Ccr2|Dlg1|Fyn|Il6st|Itgal|Itgam|Pla2g2d|Ptprc|Sos2|Spn|Tnfrsf1b|Elf4|Dock2|Ripor2|Rc3h1,-2.1,MyList
GO Biological Processes,19,GO:0051098,regulation of binding,,-4,2.3,4.4,20638,396,564,25,4.4,0.87,11651|11804|12928|13132|15257|16364|16401|16969|16971|17169|17395|18519|18763|19053|19401|19645|68188|74585|79264|93687|99982|193385|218914|328572|381280,Akt1|Aplp2|Crk|Dab2|Hipk1|Irf4|Itga4|Zbtb7a|Lrp1|Mark3|Mmp9|Kat2b|Pkd1|Ppp2cb|Rara|Rb1|Sympk|Sppl3|Krit1|Csnk1a1|Kdm1a|Ripor2|Wapl|Ep300|Hjurp,-2.1,MyList
GO Biological Processes,19,GO:0035701,hematopoietic stem cell migration,,-4,15,7.2,20638,10,564,4,0.71,0.35,12767|12772|14042|19264,Cxcr4|Ccr2|Ext1|Ptprc,-2.1,MyList
Reactome Gene Sets,6,R-MMU-429914,Deadenylation-dependent mRNA decay,,-4,5.4,5.5,20638,54,564,8,1.4,0.5,13209|13682|72587|104625|108077|231464|232791|234594,Ddx6|Eif4a2|Pan3|Cnot6|Skiv2l|Cnot6l|Cnot3|Cnot1,-2.1,MyList
GO Biological Processes,19,GO:0010942,positive regulation of cell death,,-4,2,4.2,20638,672,564,36,6.4,1,11651|11783|12399|13205|13653|14360|16150|16331|16401|16409|16971|17395|18129|18569|18707|18759|19211|19264|19411|20874|21938|26400|26403|26943|50523|54711|56177|56353|56462|83925|108655|110355|112405|231637|328572|606496,Akt1|Apaf1|Runx3|Ddx3x|Egr1|Fyn|Ikbkb|Inpp5d|Itga4|Itgam|Lrp1|Mmp9|Notch2|Pdcd4|Pik3cd|Prkci|Pten|Ptprc|Rarg|Slk|Tnfrsf1b|Map2k7|Map3k11|Serinc3|Lats2|Plagl2|Olfm1|Rybp|Mtch1|Trps1|Foxp1|Grk2|Egln1|Ssh1|Ep300|Gsk3a,-2.1,MyList
GO Biological Processes,19,GO:0030900,forebrain development,,-4,2.3,4.4,20638,397,564,25,4.4,0.87,11783|11804|12767|12928|13046|14042|14182|14360|16409|16653|17356|19211|20185|20602|21974|22284|22778|68169|99982|100182|192157|235626|320165|320191|328365,Apaf1|Aplp2|Cxcr4|Crk|Celf1|Ext1|Fgfr1|Fyn|Itgam|Kras|Afdn|Pten|Ncor1|Ncor2|Top2b|Usp9x|Ikzf1|Ndnf|Kdm1a|Akna|Socs7|Setd2|Tacc1|Hook3|Zmiz1,-2.1,MyList
KEGG Pathway,24,mmu05211,Renal cell carcinoma,,-4,4.8,5.3,20638,69,564,9,1.6,0.53,11651|12914|12928|16653|18707|20663|112405|320795|328572,Akt1|Crebbp|Crk|Kras|Pik3cd|Sos2|Egln1|Pkn1|Ep300,-2.1,MyList
GO Biological Processes,19,GO:0070848,response to growth factor,,-4,2,4.2,20638,647,564,35,6.2,1,11479|11651|11783|11906|12193|12399|12402|12914|12928|13132|13179|13653|14042|14182|14360|16416|16969|18033|18129|18569|18707|19248|19878|21413|22284|26401|29875|50523|68169|71436|72349|110355|320150|328365|328572,Acvr1b|Akt1|Apaf1|Zfhx3|Zfp36l2|Runx3|Cbl|Crebbp|Crk|Dab2|Dcn|Egr1|Ext1|Fgfr1|Fyn|Itgb3|Zbtb7a|Nfkb1|Notch2|Pdcd4|Pik3cd|Ptpn12|Rock2|Tcf4|Usp9x|Map3k1|Iqgap1|Lats2|Ndnf|Flrt3|Dusp3|Grk2|Zdhhc17|Zmiz1|Ep300,-2.1,MyList
KEGG Pathway,24,ko05169,Epstein-Barr virus infection,,-4,2.9,4.6,20638,218,564,17,3,0.72,11651|12043|12914|15511|16150|16154|16408|18033|18707|19645|20602|20737|26400|53859|68652|103573|328572,Akt1|Bcl2|Crebbp|Hspa1b|Ikbkb|Il10ra|Itgal|Nfkb1|Pik3cd|Rb1|Ncor2|Spn|Map2k7|Map3k14|Tab2|Xpo1|Ep300,-2.1,MyList
GO Biological Processes,19,GO:0043368,positive T cell selection,,-4,6.2,5.6,20638,41,564,7,1.2,0.47,12043|16194|16364|19264|20737|20852|94176,Bcl2|Il6ra|Irf4|Ptprc|Spn|Stat6|Dock2,-2.1,MyList
KEGG Pathway,24,mmu05166,HTLV-I infection,,-4,2.6,4.5,20638,283,564,20,3.5,0.78,11513|11651|11798|12914|13383|13653|16150|16408|16653|18021|18033|18519|18707|19058|19645|20130|26401|53859|103573|328572,Adcy7|Akt1|Xiap|Crebbp|Dlg1|Egr1|Ikbkb|Itgal|Kras|Nfatc3|Nfkb1|Kat2b|Pik3cd|Ppp3r1|Rb1|Rras|Map3k1|Map3k14|Xpo1|Ep300,-2.1,MyList
KEGG Pathway,24,ko05166,HTLV-I infection,,-4,2.6,4.5,20638,283,564,20,3.5,0.78,11513|11651|11798|12914|13383|13653|16150|16408|16653|18021|18033|18519|18707|19058|19645|20130|26401|53859|103573|328572,Adcy7|Akt1|Xiap|Crebbp|Dlg1|Egr1|Ikbkb|Itgal|Kras|Nfatc3|Nfkb1|Kat2b|Pik3cd|Ppp3r1|Rb1|Rras|Map3k1|Map3k14|Xpo1|Ep300,-2.1,MyList
Reactome Gene Sets,6,R-MMU-5673001,RAF/MAP kinase cascade,,-4,2.7,4.5,20638,261,564,19,3.4,0.76,13383|14182|14268|14360|16416|16653|17169|19046|19053|19732|20742|22330|26403|26554|26931|29875|56392|70686|226849,Dlg1|Fgfr1|Fn1|Fyn|Itgb3|Kras|Mark3|Ppp1cb|Ppp2cb|Rgl2|Sptbn1|Vcl|Map3k11|Cul3|Ppp2r5c|Iqgap1|Shoc2|Dusp16|Ppp2r5a,-2.1,MyList
Reactome Gene Sets,6,R-MMU-6804758,Regulation of TP53 Activity through Acetylation,,-3.9,7.6,5.9,20638,29,564,6,1.1,0.43,11651|18718|78783|223770|229542|328572,Akt1|Pip4k2a|Brpf1|Brd1|Gatad2b|Ep300,-2.1,MyList
Reactome Gene Sets,6,R-MMU-9607240,FLT3 Signaling,,-3.9,7.6,5.9,20638,29,564,6,1.1,0.43,11651|12402|16653|16923|19271|54607,Akt1|Cbl|Kras|Sh2b3|Ptprj|Socs6,-2.1,MyList
GO Biological Processes,19,GO:0071396,cellular response to lipid,,-3.9,2,4.2,20638,623,564,34,6,1,11651|12193|12608|13132|14159|16601|16969|17533|17718|18033|18569|19015|19229|19401|19411|19878|20185|20602|21938|22083|26400|70097|75547|77889|108655|211770|216161|224902|224903|232286|234594|328365|328572|381022,Akt1|Zfp36l2|Cebpb|Dab2|Fes|Klf9|Zbtb7a|Mrc1|ND3|Nfkb1|Pdcd4|Ppard|Ptk2b|Rara|Rarg|Rock2|Ncor1|Ncor2|Tnfrsf1b|Ctr9|Map2k7|Sash1|Akap13|Lbh|Foxp1|Trib1|Sbno2|Safb2|Safb|Tmf1|Cnot1|Zmiz1|Ep300|Kmt2d,-2.1,MyList
GO Biological Processes,19,GO:0010632,regulation of epithelial cell migration,,-3.9,2.7,4.6,20638,240,564,18,3.2,0.74,11426|11651|13179|14182|16416|17395|18707|19211|19229|19878|20130|20683|24071|26921|30955|70097|76707|79264,Macf1|Akt1|Dcn|Fgfr1|Itgb3|Mmp9|Pik3cd|Pten|Ptk2b|Rock2|Rras|Sp1|Synj2bp|Map4k4|Pik3cg|Sash1|Clasp1|Krit1,-2.1,MyList
KEGG Pathway,24,ko05221,Acute myeloid leukemia,,-3.9,5.3,5.4,20638,55,564,8,1.4,0.5,11651|16150|16653|18033|18707|19015|19401|20663,Akt1|Ikbkb|Kras|Nfkb1|Pik3cd|Ppard|Rara|Sos2,-2.1,MyList
GO Biological Processes,19,GO:1903708,positive regulation of hemopoiesis,,-3.9,3.1,4.7,20638,178,564,15,2.7,0.68,12399|12772|14159|16331|16409|16416|18129|19264|19401|19645|21847|22778|211770|320940|328365,Runx3|Ccr2|Fes|Inpp5d|Itgam|Itgb3|Notch2|Ptprc|Rara|Rb1|Klf10|Ikzf1|Trib1|Atp11c|Zmiz1,-2.1,MyList
GO Biological Processes,19,GO:1902107,positive regulation of leukocyte differentiation,,-3.9,3.1,4.7,20638,178,564,15,2.7,0.68,12399|12772|14159|16331|16409|16416|18129|19264|19401|19645|21847|22778|211770|320940|328365,Runx3|Ccr2|Fes|Inpp5d|Itgam|Itgb3|Notch2|Ptprc|Rara|Rb1|Klf10|Ikzf1|Trib1|Atp11c|Zmiz1,-2.1,MyList
KEGG Pathway,24,ko05152,Tuberculosis,,-3.9,3.1,4.7,20638,178,564,15,2.7,0.68,11651|11783|12043|12608|12795|12914|16154|16409|17533|18033|19058|69142|70192|170767|328572,Akt1|Apaf1|Bcl2|Cebpb|Plk3|Crebbp|Il10ra|Itgam|Mrc1|Nfkb1|Ppp3r1|Cd209f|Cd209g|Rfxap|Ep300,-2.1,MyList
GO Biological Processes,19,GO:0044770,cell cycle phase transition,,-3.9,2.2,4.3,20638,424,564,26,4.6,0.88,11479|11651|12013|12043|12193|12795|12914|13205|13383|13860|18763|19211|19264|19645|26403|26554|50523|50789|52468|54601|69188|69581|76707|109019|216965|320595,Acvr1b|Akt1|Bach1|Bcl2|Zfp36l2|Plk3|Crebbp|Ddx3x|Dlg1|Eps8|Pkd1|Pten|Ptprc|Rb1|Map3k11|Cul3|Lats2|Fbxl3|Ctdsp2|Foxo4|Kmt2e|Rhou|Clasp1|Nabp1|Taok1|Phf8,-2.1,MyList
KEGG Pathway,24,mmu05222,Small cell lung cancer,,-3.9,4.3,5.1,20638,86,564,10,1.8,0.56,11651|11783|11798|12043|14268|16150|18033|18707|19211|19645,Akt1|Apaf1|Xiap|Bcl2|Fn1|Ikbkb|Nfkb1|Pik3cd|Pten|Rb1,-2.1,MyList
Reactome Gene Sets,6,R-MMU-73887,Death Receptor Signalling,,-3.9,3.6,4.8,20638,122,564,12,2.1,0.61,11798|16150|16801|18033|18759|20663|68652|72754|75547|102098|213498|432940,Xiap|Ikbkb|Arhgef1|Nfkb1|Prkci|Sos2|Tab2|Arhgef10l|Akap13|Arhgef18|Arhgef11|Otulin,-2,MyList
KEGG Pathway,24,ko05220,Chronic myeloid leukemia,,-3.9,4.6,5.1,20638,71,564,9,1.6,0.53,11651|12402|12928|16150|16653|18033|18707|19645|20663,Akt1|Cbl|Crk|Ikbkb|Kras|Nfkb1|Pik3cd|Rb1|Sos2,-2,MyList
GO Biological Processes,19,GO:1902105,regulation of leukocyte differentiation,,-3.9,2.5,4.4,20638,310,564,21,3.7,0.8,12193|12399|12608|12772|14159|16331|16409|16416|16969|18129|19264|19401|19645|20663|21847|22778|74039|211770|320940|328365|381305,Zfp36l2|Runx3|Cebpb|Ccr2|Fes|Inpp5d|Itgam|Itgb3|Zbtb7a|Notch2|Ptprc|Rara|Rb1|Sos2|Klf10|Ikzf1|Nfam1|Trib1|Atp11c|Zmiz1|Rc3h1,-2,MyList
GO Biological Processes,19,GO:0048545,response to steroid hormone,,-3.9,2.8,4.5,20638,222,564,17,3,0.72,12043|12193|13132|16601|16969|17718|20185|20602|75547|77889|224902|224903|232286|234594|328365|328572|381022,Bcl2|Zfp36l2|Dab2|Klf9|Zbtb7a|ND3|Ncor1|Ncor2|Akap13|Lbh|Safb2|Safb|Tmf1|Cnot1|Zmiz1|Ep300|Kmt2d,-2,MyList
GO Biological Processes,19,GO:0033044,regulation of chromosome organization,,-3.9,2.5,4.4,20638,288,564,20,3.5,0.78,11991|18519|18676|19645|20185|20874|22083|26400|26554|54343|69188|74493|99982|215351|218914|225876|229512|233789|320595|328572,Hnrnpd|Kat2b|Phf2|Rb1|Ncor1|Slk|Ctr9|Map2k7|Cul3|Atf7ip|Kmt2e|Tnks2|Kdm1a|Senp6|Wapl|Kdm2a|Smg5|Smg1|Phf8|Ep300,-2,MyList
GO Biological Processes,19,GO:0007266,Rho protein signal transduction,,-3.9,3,4.6,20638,181,564,15,2.7,0.68,13860|16801|19878|20663|24071|26554|64095|69581|72754|75547|102098|193385|213498|219140|263406,Eps8|Arhgef1|Rock2|Sos2|Synj2bp|Cul3|Gpr35|Rhou|Arhgef10l|Akap13|Arhgef18|Ripor2|Arhgef11|Spata13|Plekhg3,-2,MyList
KEGG Pathway,24,mmu04722,Neurotrophin signaling pathway,,-3.8,3.6,4.8,20638,123,564,12,2.1,0.61,11651|12043|12928|13653|16150|16653|16923|18033|18707|20663|26400|26401,Akt1|Bcl2|Crk|Egr1|Ikbkb|Kras|Sh2b3|Nfkb1|Pik3cd|Sos2|Map2k7|Map3k1,-2,MyList
KEGG Pathway,24,ko04662,B cell receptor signaling pathway,,-3.8,4.6,5.1,20638,72,564,9,1.6,0.53,11651|16150|16331|16653|18021|18033|18707|19058|20663,Akt1|Ikbkb|Inpp5d|Kras|Nfatc3|Nfkb1|Pik3cd|Ppp3r1|Sos2,-2,MyList
GO Biological Processes,19,GO:0016441,posttranscriptional gene silencing,,-3.8,3.2,4.6,20638,162,564,14,2.5,0.66,13046|13205|13209|18033|20185|20602|29806|74203|80912|80913|213988|233833|234594|239528,Celf1|Ddx3x|Ddx6|Nfkb1|Ncor1|Ncor2|Limd1|Eif4enif1|Pum1|Pum2|Tnrc6b|Tnrc6a|Cnot1|Ago2,-2,MyList
GO Biological Processes,19,GO:0046854,phosphatidylinositol phosphorylation,,-3.8,6,5.5,20638,43,564,7,1.2,0.47,18707|30955|54607|84652|192157|225049|233789,Pik3cd|Pik3cg|Socs6|Fam126a|Socs7|Ttc7|Smg1,-2,MyList
KEGG Pathway,24,mmu04015,Rap1 signaling pathway,,-3.8,2.8,4.5,20638,224,564,17,3,0.72,11513|11651|12928|13653|14182|14678|16408|16409|16416|16653|17356|18707|18759|20130|54354|74206|79264,Adcy7|Akt1|Crk|Egr1|Fgfr1|Gnai2|Itgal|Itgam|Itgb3|Kras|Afdn|Pik3cd|Prkci|Rras|Rassf5|Sipa1l3|Krit1,-2,MyList
Reactome Gene Sets,6,R-MMU-1257604,PIP3 activates AKT signaling,,-3.8,2.8,4.5,20638,224,564,17,3,0.72,11651|11798|12418|14182|14360|18707|18718|18720|19053|19211|26931|52615|54601|74493|226849|229542|241915,Akt1|Xiap|Cbx4|Fgfr1|Fyn|Pik3cd|Pip4k2a|Pip5k1a|Ppp2cb|Pten|Ppp2r5c|Suz12|Foxo4|Tnks2|Ppp2r5a|Gatad2b|Phc3,-2,MyList
GO Biological Processes,19,GO:0044772,mitotic cell cycle phase transition,,-3.8,2.3,4.3,20638,383,564,24,4.3,0.85,11479|11651|12013|12043|12193|12795|12914|13205|13383|13860|18763|19211|19645|26554|50523|50789|52468|54601|69188|69581|76707|109019|216965|320595,Acvr1b|Akt1|Bach1|Bcl2|Zfp36l2|Plk3|Crebbp|Ddx3x|Dlg1|Eps8|Pkd1|Pten|Rb1|Cul3|Lats2|Fbxl3|Ctdsp2|Foxo4|Kmt2e|Rhou|Clasp1|Nabp1|Taok1|Phf8,-2,MyList
GO Biological Processes,19,GO:0030223,neutrophil differentiation,,-3.8,13,6.8,20638,11,564,4,0.71,0.35,16331|22778|98386|211770,Inpp5d|Ikzf1|Lbr|Trib1,-2,MyList
KEGG Pathway,24,mmu05169,Epstein-Barr virus infection,,-3.8,2.8,4.5,20638,225,564,17,3,0.72,11651|12043|12914|15511|16150|16154|16408|18033|18707|19645|20602|20737|26400|53859|68652|103573|328572,Akt1|Bcl2|Crebbp|Hspa1b|Ikbkb|Il10ra|Itgal|Nfkb1|Pik3cd|Rb1|Ncor2|Spn|Map2k7|Map3k14|Tab2|Xpo1|Ep300,-2,MyList
KEGG Pathway,24,mmu04662,B cell receptor signaling pathway,,-3.8,4.5,5,20638,73,564,9,1.6,0.53,11651|16150|16331|16653|18021|18033|18707|19058|20663,Akt1|Ikbkb|Inpp5d|Kras|Nfatc3|Nfkb1|Pik3cd|Ppp3r1|Sos2,-1.9,MyList
GO Biological Processes,19,GO:0032446,protein modification by small protein conjugation,,-3.8,1.9,4.1,20638,688,564,36,6.4,1,11651|11798|12043|12402|12418|13205|13653|14360|19211|22083|26554|50789|52615|54354|54607|56353|67150|67345|70097|74287|74493|77113|99982|105171|116870|192157|209387|211770|213753|225164|225876|328365|381305|384309|387524|606496,Akt1|Xiap|Bcl2|Cbl|Cbx4|Ddx3x|Egr1|Fyn|Pten|Ctr9|Cul3|Fbxl3|Suz12|Rassf5|Socs6|Rybp|Rnf141|Herc4|Sash1|Kcmf1|Tnks2|Klhl2|Kdm1a|Arrdc3|Mta1|Socs7|Trim30d|Trib1|Zfp598|Mib1|Kdm2a|Zmiz1|Rc3h1|Trim56|Znrf2|Gsk3a,-1.9,MyList
